Unnamed: 0,Unnamed: 1,Unnamed: 2,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,minus_log10_pvalue,regulation,EnsemblID,GeneSymbol,GeneSymbol_upper,MouseGeneID,HumanOrthologGeneID,Symbol,Synonyms,Description,MitoCarta3.0_List,MitoCarta3.0_Evidence,MitoCarta3.0_SubMitoLocalization,MitoCarta3.0_MitoPathways,TrainingDataset,MitoCarta2.0_Score,MitoCarta2.0_FDR,MitoCarta2.0_List,MitoCarta2.0_Evidence,EnsemblGeneID,UniProt,ProteinLength,TargetP_Score,MitoDomain_Score,CoexpressionGnfN50_Score,PGC_Induction_Score,YeastMitoHomolog_Score,RickettsiaHomolog_Score,MSMS_Score,mm10_Chromosome,mm10_Start,mm10_Stop,MSMS_NUM_TISSUES,MSMS_NUM_PEPTIDES_UNIQUE,MSMS_NUM_SPECTRA,MSMS_TOTAL_INTENSITY,MSMS_PERCENT_COVERAGE,Tissues,cerebrum_total_peak_intensity_log10,cerebellum_total_peak_intensity_log10,brainstem_total_peak_intensity_log10,spinalcord_total_peak_intensity_log10,kidney_total_peak_intensity_log10,liver_total_peak_intensity_log10,heart_total_peak_intensity_log10,skeletalmuscle_total_peak_intensity_log10,adipose_total_peak_intensity_log10,smallintestine_total_peak_intensity_log10,largeintestine_total_peak_intensity_log10,stomach_total_peak_intensity_log10,placenta_total_peak_intensity_log10,testis_total_peak_intensity_log10,HPA_Main_Location_2020 (Reliability),MouseGeneID_clean,is_mitochondrial,pathway_categories
ENSMUSG00000026172,ENSMUSG00000026172,Bcs1l,373.6563808,-0.932831709,0.181315723,-5.144792167,2.68e-07,2.89e-06,"6,57216163",down,ENSMUSG00000026172,Bcs1l,BCS1L,66821.0,617.0,Bcs1l,9130022O19Rik,BCS1-like (yeast),MitoCarta3.0,"literature, APEX_matrix, yeast mito homolog++, Rickettsial homolog, mito protein domain+, coexpression+, MS/MS+",MIM,OXPHOS > Complex III > CIII assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,25.8923,0.003,1.0,"literature, APEX_matrix, yeast mito homolog++, Rickettsial homolog, mito protein domain+, coexpression+, MS/MS+",ENSMUSG00000026172,Q9CZP5,418.0,,MitoDomain,37.0,,OrthologMitoHighConf,Homolog,25-50pure,chr1,74588360.0,74592443.0,13.0,14.0,106.0,1870000000.0,45.0,"cerebrum, cerebellum, brainstem, spinalcord, liver, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.3,7.8,8.0,8.5,,8.1,7.8,7.8,8.5,7.8,8.2,8.1,8.3,8.1,,66821,True,"['Complex I', 'Complex III', 'Complex II']"
ENSMUSG00000026179,ENSMUSG00000026179,Pnkd,738.7192884,-1.011141946,0.13072906,-7.73463792,1.04e-14,5.52e-13,"13,98423043",down,ENSMUSG00000026179,Pnkd,PNKD,56695.0,25953.0,Pnkd,2210013N15Rik|2810403H05Rik|AI854243|Brp|Brp17|MNCb-5687|MR-1|Tahccp2,paroxysmal nonkinesiogenic dyskinesia,MitoCarta3.0,"literature,targetP signal, mito protein domain, MS/MS",MIM,OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors,Tpossible_mito,4.6301,0.068,0.0,"targetP signal, mito protein domain, MS/MS",ENSMUSG00000026179,Q69ZP3,385.0,2.0,SharedDomain,0.0,,NoMitoHomolog,NoHomolog,25-50ambig,chr1,74285033.0,74353692.0,10.0,4.0,39.0,587000000.0,35.0,"cerebrum, cerebellum, spinalcord, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",7.2,7.0,,7.6,,7.6,,,7.2,7.8,8.4,7.7,7.5,7.9,Mitochondria (Enhanced),56695,True,"['Complex IV', 'Complex I']"
ENSMUSG00000026568,ENSMUSG00000026568,Mpc2,4108.354088,-0.502607253,0.160365496,-3.134135876,0.00172361,0.005632694,"2,763560936",down,ENSMUSG00000026568,Mpc2,MPC2,70456.0,25874.0,Mpc2,0610006C01Rik|2010002I07Rik|2610205H19Rik|AA108335|Brp|Brp44|ESTM4|ESTM43,mitochondrial pyruvate carrier 2,MitoCarta3.0,"literature, yeast mito homolog++, mito protein domain+, induction, coexpression++, MS/MS++",MIM,Metabolism > Carbohydrate metabolism > Gluconeogenesis | Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA-associated | Small molecule transport,Tmito,37.6795,0.0,1.0,"literature, yeast mito homolog++, mito protein domain+, induction, coexpression++, MS/MS++",ENSMUSG00000026568,Q9D023,127.0,5.0,MitoDomain,41.0,3.21,OrthologMitoHighConf,NoHomolog,75-100pure,chr1,165461207.0,165481214.0,14.0,11.0,1602.0,84000000000.0,82.0,all 14,9.6,9.5,9.8,9.4,10.4,10.0,9.5,9.6,9.6,9.5,9.3,9.5,9.3,10.0,,70456,True,[]
ENSMUSG00000026687,ENSMUSG00000026687,Aldh9a1,315.1173338,0.557078081,0.137575944,4.049240477,5.14e-05,0.000278613,"4,289171041",up,ENSMUSG00000026687,Aldh9a1,ALDH9A1,56752.0,223.0,Aldh9a1,AA139417|Abaldh|ESTM4|ESTM40|TMABA-|TMABA-DH|Tmabadh,"aldehyde dehydrogenase 9, subfamily A1",MitoCarta3.0,"APEX_matrix, targetP signal, yeast mito homolog+, mito protein domain, coexpression, MS/MS++",Matrix,Metabolism > Amino acid metabolism > GABA metabolism | Metabolism > Detoxification > ROS and glutathione metabolism,Tmito,20.8913,0.004,1.0,"APEX_matrix, targetP signal, yeast mito homolog+, mito protein domain, coexpression, MS/MS++",ENSMUSG00000026687,Q9JLJ2,518.0,2.0,SharedDomain,10.0,,OrthologMitoLowConf,NoHomolog,50-75pure,chr1,167349990.0,167368530.0,10.0,28.0,251.0,14100000000.0,65.0,"brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",,,7.7,8.1,9.5,9.3,,,9.0,9.5,8.2,8.3,9.5,8.9,Cytosol (Approved),56752,True,[]
ENSMUSG00000026709,ENSMUSG00000026709,Dars2,448.9458094,-0.565303083,0.171601144,-3.294285039,0.000986724,0.003516975,"3,00580438",down,ENSMUSG00000026709,Dars2,DARS2,226539.0,55157.0,Dars2,5830468K18Rik|aspRS,aspartyl-tRNA synthetase 2 (mitochondrial),MitoCarta3.0,"APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression, MS/MS",Matrix,Mitochondrial central dogma > Translation > mt-tRNA synthetases,Tmito,20.1487,0.004,1.0,"APEX_matrix, targetP signal, yeast mito homolog++, Rickettsial homolog, mito protein domain, coexpression, MS/MS",ENSMUSG00000026709,Q8BIP0,653.0,2.0,SharedDomain,8.0,,OrthologMitoHighConf,Homolog,25-50ambig,chr1,161040612.0,161070632.0,12.0,23.0,121.0,1700000000.0,42.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.2,7.8,7.9,8.0,7.9,,,7.3,8.0,7.8,8.7,7.4,8.3,8.4,Mitochondria (Supported),226539,True,['Translation factors']
ENSMUSG00000026798,ENSMUSG00000026798,Coq4,289.5607968,-0.50337914,0.158418311,-3.177531288,0.001485347,0.004970297,"2,828172187",down,ENSMUSG00000026798,Coq4,COQ4,227683.0,51117.0,Coq4,D2Ertd97|D2Ertd97e,coenzyme Q4,MitoCarta3.0,"literature, targetP signal+, yeast mito homolog++, mito protein domain+, coexpression, MS/MS",MIM,Metabolism > Metals and cofactors > Coenzyme Q metabolism,Tmito,25.4535,0.003,1.0,"literature, targetP signal+, yeast mito homolog++, mito protein domain+, coexpression, MS/MS",ENSMUSG00000026798,Q8BGB8,266.0,1.0,MitoDomain,7.0,,OrthologMitoHighConf,NoHomolog,50-75ambig,chr2,29788262.0,29797743.0,11.0,18.0,101.0,1710000000.0,67.0,"cerebrum, cerebellum, brainstem, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta",8.0,8.1,7.1,,8.3,7.8,,6.5,8.4,7.9,8.9,7.9,7.8,,Mitochondria (Supported),227683,True,[]
ENSMUSG00000026827,ENSMUSG00000026827,Gpd2,6922.760628,-0.658228375,0.15772845,-4.173174686,3e-05,0.000175864,"4,522322551",down,ENSMUSG00000026827,Gpd2,GPD2,14571.0,2820.0,Gpd2,AA408484|AI448216|AU021455|AW494132|GPDH|Gdm1|Gpd-m|Gpdh-m|TISP38,"glycerol phosphate dehydrogenase 2, mitochondrial",MitoCarta3.0,"literature, APEX_IMS, yeast mito homolog++, mito protein domain, coexpression, MS/MS++",MIM,"Metabolism > Carbohydrate metabolism > Glycerol phosphate shuttle | Metabolism > Electron carriers > Q-linked reactions, other",Tmito,21.1372,0.004,1.0,"literature, APEX_IMS, yeast mito homolog++, mito protein domain, coexpression, MS/MS++",ENSMUSG00000026827,Q64521,727.0,5.0,SharedDomain,15.0,,OrthologMitoHighConf,NoHomolog,75-100pure,chr2,57237677.0,57370719.0,13.0,69.0,2761.0,140000000000.0,91.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",10.2,9.8,10.1,10.1,9.9,9.6,,10.3,10.3,10.1,9.8,9.9,9.7,9.9,,14571,True,['Transporters']
ENSMUSG00000026895,ENSMUSG00000026895,Ndufa8,3167.193662,-0.620425872,0.155728879,-3.984012958,6.78e-05,0.000352103,"4,16901907",down,ENSMUSG00000026895,Ndufa8,NDUFA8,68375.0,4702.0,Ndufa8,0610033L03Rik|AW261656|CI-19kD|CI-PGIV,NADH:ubiquinone oxidoreductase subunit A8,MitoCarta3.0,"literature, APEX_IMS, mito protein domain, induction, coexpression++, MS/MS++",MIM,OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits,Tmito,21.4229,0.004,1.0,"literature, APEX_IMS, mito protein domain, induction, coexpression++, MS/MS++",ENSMUSG00000026895,Q9DCJ5,172.0,,SharedDomain,48.0,1.84,NoMitoHomolog,NoHomolog,75-100pure,chr2,36036333.0,36049292.0,14.0,19.0,847.0,133000000000.0,89.0,all 14,10.3,9.9,10.4,9.8,10.2,9.9,10.1,9.4,9.7,10.0,9.9,9.8,9.8,9.4,Mitochondria (Supported),68375,True,['Complex I']
ENSMUSG00000027076,ENSMUSG00000027076,Timm10,339.8312974,0.589867827,0.192906765,3.057787146,0.002229779,0.007008395,"2,651738183",up,ENSMUSG00000027076,Timm10,TIMM10,30059.0,26519.0,Timm10,Tim1|Tim13|Timm1|Timm13a,translocase of inner mitochondrial membrane 10,MitoCarta3.0,"literature, APEX_IMS, yeast mito homolog++, mito protein domain+, induction, coexpression++, MS/MS++",MIM,"Protein import, sorting and homeostasis > Protein homeostasis > Chaperones | Protein import, sorting and homeostasis > Protein import and sorting",Tmito,34.2436,0.0,1.0,"literature, APEX_IMS, yeast mito homolog++, mito protein domain+, induction, coexpression++, MS/MS++",ENSMUSG00000027076,P62073,90.0,,MitoDomain,47.0,2.88,OrthologMitoHighConf,NoHomolog,50-75pure,chr2,84827020.0,84830213.0,12.0,11.0,134.0,2690000000.0,70.0,"cerebrum, cerebellum, brainstem, spinalcord, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.7,8.5,8.3,8.0,,8.3,,6.7,8.5,8.7,8.3,7.7,8.2,8.2,Mitochondria (Enhanced),30059,True,[]
ENSMUSG00000027187,ENSMUSG00000027187,Cat,3802.069839,0.535786169,0.173663057,3.085205213,0.002034118,0.006483016,"2,691623958",up,ENSMUSG00000027187,Cat,CAT,12359.0,847.0,Cat,2210418N07|Ca|Cas|Cas-1|Cas1|Cs-|Cs-1,catalase,MitoCarta3.0,"yeast mito homolog++, mito protein domain, coexpression",IMS,Metabolism > Detoxification > ROS and glutathione metabolism,Tpossible_mito,10.2087,0.022,1.0,"yeast mito homolog++, mito protein domain, coexpression",ENSMUSG00000027187,P24270,527.0,,SharedDomain,8.0,-1.25,OrthologMitoHighConf,NoHomolog,75-100crude,chr2,103453903.0,103485153.0,10.0,53.0,1147.0,123000000000.0,90.0,"spinalcord, kidney, liver, heart, adipose, smallintestine, largeintestine, stomach, placenta, testis",,,,7.5,10.6,10.9,6.8,,9.8,7.9,6.7,6.6,7.8,8.6,Vesicles (Enhanced),12359,True,[]
ENSMUSG00000027203,ENSMUSG00000027203,Dut,139.5844977,-0.774539466,0.226413847,-3.420901489,0.000624139,0.002378045,"3,204718433",down,ENSMUSG00000027203,Dut,DUT,110074.0,1854.0,Dut,5031412I06Rik|5133400F09Rik|D2Bwg0749e|Dutp|dUTPase,deoxyuridine triphosphatase,MitoCarta3.0,"literature, targetP signal+, Rickettsial homolog, MS/MS++",Matrix,Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing,Tmito,14.0047,0.008,1.0,"literature, targetP signal+, Rickettsial homolog, MS/MS++",ENSMUSG00000027203,Q8VCG1,200.0,1.0,NonMitoDomain,1.0,,NoMitoHomolog,Ortholog,75-100pure,chr2,125247247.0,125259049.0,8.0,15.0,94.0,571000000.0,75.0,"cerebrum, spinalcord, liver, heart, adipose, largeintestine, stomach, placenta",7.4,,,7.0,,6.5,8.0,,7.5,,8.2,7.3,8.4,,Nucleoplasm (Supported),110074,True,[]
ENSMUSG00000027305,ENSMUSG00000027305,Ndufaf1,580.1575171,-0.711204716,0.166906066,-4.261107643,2.03e-05,0.000126297,"4,691614415",down,ENSMUSG00000027305,Ndufaf1,NDUFAF1,69702.0,51103.0,Ndufaf1,2410001M24Rik|CGI-6|CGI-65|CIA|CIA30,NADH:ubiquinone oxidoreductase complex assembly factor 1,MitoCarta3.0,"literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression++, MS/MS++",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,22.6443,0.005,1.0,"literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression++, MS/MS++",ENSMUSG00000027305,Q9CWX2,330.0,4.0,SharedDomain,46.0,2.08,NoMitoHomolog,NoHomolog,50-75pure,chr2,119655450.0,119662798.0,10.0,20.0,71.0,1010000000.0,51.0,"cerebellum, brainstem, spinalcord, heart, adipose, smallintestine, largeintestine, stomach, placenta, testis",,7.2,7.5,8.0,,,7.4,,8.5,7.0,8.4,7.0,8.0,8.1,Cytosol (Enhanced),69702,True,['Complex I']
ENSMUSG00000027381,ENSMUSG00000027381,Bcl2l11,289.0656153,1.438901531,0.25484443,5.646195722,1.64e-08,2.41e-07,"7,785057941",up,ENSMUSG00000027381,Bcl2l11,BCL2L11,12125.0,10018.0,Bcl2l11,1500006F24Rik|Bi|Bim|Bo|Bod|bcl2-L-11,BCL2-like 11 (apoptosis facilitator),MitoCarta3.0,"manual, targetP signal",MOM,Mitochondrial dynamics and surveillance > Apoptosis,Tpossible_mito,-5.3916,0.721,0.0,targetP signal,ENSMUSG00000027381,O54918,196.0,4.0,,0.0,,NoMitoHomolog,NoHomolog,,chr2,128126037.0,128162547.0,,,,,,,,,,,,,,,,,,,,,,12125,True,[]
ENSMUSG00000027384,ENSMUSG00000027384,Ndufaf5,555.3033659,-0.75849844,0.197223309,-3.845886391,0.000120117,0.000579984,"3,920394031",down,ENSMUSG00000027384,Ndufaf5,NDUFAF5,69487.0,79133.0,Ndufaf5,2310003L22Rik,NADH:ubiquinone oxidoreductase complex assembly factor 5,MitoCarta3.0,"literature, APEX_matrix, GFP, targetP signal, Rickettsial homolog, mito protein domain+, induction, coexpression, MS/MS",MIM,OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors,Tmito,25.0201,0.003,1.0,"literature, APEX_matrix, GFP, targetP signal, Rickettsial homolog, mito protein domain+, induction, coexpression, MS/MS",ENSMUSG00000027384,A2APY7,343.0,2.0,MitoDomain,12.0,1.93,NoMitoHomolog,Ortholog,25-50ambig,chr2,140170645.0,140205252.0,6.0,11.0,34.0,267000000.0,31.0,"cerebellum, brainstem, skeletalmuscle, largeintestine, stomach, placenta",,6.9,7.7,,,,,7.5,,,8.1,7.0,7.5,,,69487,True,['Complex I']
ENSMUSG00000027424,ENSMUSG00000027424,Mgme1,213.0276103,-0.710029826,0.198984486,-3.568267248,0.00035935,0.001480547,"3,444482502",down,ENSMUSG00000027424,Mgme1,MGME1,74528.0,92667.0,Mgme1,8430406I07Rik|AI426476,mitochondrial genome maintenance exonuclease 1,MitoCarta3.0,"literature, APEX_matrix, GFP, targetP signal",Matrix,Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay,Tmito,-0.0139,0.319,1.0,"literature, APEX_matrix, GFP, targetP signal",ENSMUSG00000027424,Q9CXC3,338.0,2.0,,4.0,,NoMitoHomolog,NoHomolog,0-25ambig,chr2,144270903.0,144281227.0,2.0,4.0,6.0,19600000.0,13.0,"largeintestine, placenta",,,,,,,,,,,6.9,,7.0,,Mitochondria (Supported),74528,True,[]
ENSMUSG00000027452,ENSMUSG00000027452,Acss1,3060.612346,2.037754859,0.302066776,6.746041015,1.52e-11,4.44e-10,"10,81834592",up,ENSMUSG00000027452,Acss1,ACSS1,68738.0,84532.0,Acss1,1110032O15Rik|AI788978|Ac|Acas2|Acas2l|AceC|AceCS2,acyl-CoA synthetase short-chain family member 1,MitoCarta3.0,"literature, APEX_matrix, targetP signal, mito protein domain, MS/MS++",MIM,Metabolism > Lipid metabolism > Fatty acid oxidation,Tmito,9.4764,0.026,1.0,"literature, APEX_matrix, targetP signal, mito protein domain, MS/MS++",ENSMUSG00000027452,Q99NB1,682.0,2.0,SharedDomain,4.0,,NoMitoHomolog,NoHomolog,50-75pure,chr2,150618110.0,150668240.0,13.0,39.0,838.0,38000000000.0,64.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, heart, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.8,8.4,8.8,8.5,10.1,,9.8,8.7,8.2,9.0,9.8,9.4,9.7,9.5,,68738,True,[]
ENSMUSG00000027601,ENSMUSG00000027601,Mtfr1,931.4893063,-0.630763686,0.177071002,-3.562207687,0.000367749,0.001511395,"3,434448177",down,ENSMUSG00000027601,Mtfr1,MTFR1,67472.0,9650.0,Mtfr1,1300002C08Rik|1700080D04Rik|2810026O10Rik|4930579E05Rik|Chppr|Fam54|Fam54a2,mitochondrial fission regulator 1,MitoCarta3.0,"literature, targetP signal, mito protein domain+, coexpression",Membrane,Mitochondrial dynamics and surveillance > Fission,Tmito,6.2079,0.046,1.0,"literature, targetP signal, mito protein domain+, coexpression",ENSMUSG00000027601,Q99MB2,328.0,4.0,MitoDomain,11.0,,NoMitoHomolog,NoHomolog,,chr3,19187328.0,19220817.0,,,,,,,,,,,,,,,,,,,,,Mitochondria (Supported),67472,True,[]
ENSMUSG00000027673,ENSMUSG00000027673,Ndufb5,5799.084445,-0.516968515,0.125834478,-4.108321687,3.99e-05,0.000223625,"4,399522925",down,ENSMUSG00000027673,Ndufb5,NDUFB5,66046.0,4711.0,Ndufb5,0610007D05Rik|AU015782|CI-SGDH|SGDH,NADH:ubiquinone oxidoreductase subunit B5,MitoCarta3.0,"literature, APEX_IMS, APEX_matrix, targetP signal+, mito protein domain+, induction, coexpression++, MS/MS+",MIM,OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits,Tmito,29.0191,0.005,1.0,"literature, APEX_IMS, APEX_matrix, targetP signal+, mito protein domain+, induction, coexpression++, MS/MS+",ENSMUSG00000027673,Q9CQH3,189.0,1.0,MitoDomain,48.0,1.44,NoMitoHomolog,NoHomolog,25-50pure,chr3,32737062.0,32751559.0,14.0,15.0,868.0,63600000000.0,49.0,all 14,9.8,9.7,9.9,9.7,9.8,9.5,9.6,9.3,9.6,9.7,9.7,9.7,9.5,9.4,Mitochondria (Supported),66046,True,['Complex I']
ENSMUSG00000027679,ENSMUSG00000027679,Dnajc19,831.9130912,-0.582801405,0.164758572,-3.53730552,0.000404232,0.001643281,"3,39336956",down,ENSMUSG00000027679,Dnajc19,DNAJC19,67713.0,131118.0,Dnajc19,1810055D05Rik|AA959924|Tim14,DnaJ heat shock protein family (Hsp40) member C19,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, MS/MS++",MIM,"Protein import, sorting and homeostasis > Protein import and sorting > Import motor",Tmito,10.1817,0.022,1.0,"literature, APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, MS/MS++",ENSMUSG00000027679,Q9CQV7,157.0,4.0,SharedDomain,,,HomologMitoLowConf,NoHomolog,75-100pure,chr3,34057279.0,34081354.0,14.0,14.0,351.0,4190000000.0,93.0,all 14,8.5,8.2,8.5,8.2,8.8,8.6,7.5,7.6,8.7,8.6,8.6,8.0,8.7,8.6,,67713,True,[]
ENSMUSG00000027875,ENSMUSG00000027875,Hmgcs2,176.5714981,2.233955712,0.313570743,7.124247921,1.05e-12,3.85e-11,"11,98025858",up,ENSMUSG00000027875,Hmgcs2,HMGCS2,15360.0,3158.0,Hmgcs2,1300002P16|mH|mHS,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2,MitoCarta3.0,"literature, targetP signal+, Rickettsial homolog, mito protein domain, MS/MS++",Matrix,Metabolism > Carbohydrate metabolism > Ketone metabolism,Tmito,18.6136,0.003,1.0,"literature, targetP signal+, Rickettsial homolog, mito protein domain, MS/MS++",ENSMUSG00000027875,P54869,508.0,1.0,SharedDomain,2.0,,NoMitoHomolog,Ortholog,75-100pure,chr3,98280430.0,98310738.0,9.0,50.0,2364.0,190000000000.0,81.0,"cerebellum, spinalcord, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis",,7.1,,7.2,,10.9,,,8.9,9.5,10.9,8.8,8.8,10.3,Mitochondria (Supported),15360,True,[]
ENSMUSG00000028013,ENSMUSG00000028013,Ppa2,658.4312657,-0.589209811,0.153028187,-3.850335168,0.000117956,0.000570975,"3,928278883",down,ENSMUSG00000028013,Ppa2,PPA2,74776.0,27068.0,Ppa2,1110013G13Rik|Sid63|Sid6306,pyrophosphatase (inorganic) 2,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",Matrix,Mitochondrial central dogma > mtDNA maintenance | Mitochondrial central dogma > mtRNA metabolism | Mitochondrial central dogma > Translation | Metabolism > Nucleotide metabolism,Tmito,20.0237,0.004,1.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, coexpression, MS/MS++",ENSMUSG00000028013,Q91VM9,330.0,2.0,SharedDomain,25.0,,NoMitoHomolog,Homolog,75-100pure,chr3,133310115.0,133378069.0,14.0,31.0,541.0,31500000000.0,75.0,all 14,9.0,8.8,9.4,8.5,10.1,9.1,9.3,8.7,9.2,9.1,9.6,9.0,9.4,9.1,Mitochondria (Approved),74776,True,['Translation factors']
ENSMUSG00000028070,ENSMUSG00000028070,Naxe,614.0880958,-0.512632536,0.112400709,-4.560758939,5.1e-06,3.85e-05,"5,292693316",down,ENSMUSG00000028070,Naxe,NAXE,246703.0,128240.0,Naxe,AA087124|AI|AI-BP|AIBP|AP|Apoa1bp|Apoa1ip|ESTM3|ESTM37,NAD(P)HX epimerase,MitoCarta3.0,"APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, coexpression, MS/MS++",Matrix,Metabolism > Metals and cofactors > NAD biosynthesis and metabolism,Tmito,18.2289,0.003,1.0,"APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, coexpression, MS/MS++",ENSMUSG00000028070,Q8K4Z3,282.0,2.0,SharedDomain,10.0,,HomologMitoHighConf,NoHomolog,50-75pure,chr3,88056522.0,88058495.0,14.0,13.0,320.0,17500000000.0,54.0,all 14,9.4,9.2,9.5,9.1,8.9,9.2,8.6,8.3,9.0,8.7,8.8,8.5,9.2,9.2,Nucleoplasm (Enhanced),246703,True,[]
ENSMUSG00000028093,ENSMUSG00000028093,Acp6,490.6710251,-0.589328962,0.111556311,-5.28279358,1.27e-07,1.49e-06,"6,895414844",down,ENSMUSG00000028093,Acp6,ACP6,66659.0,51205.0,Acp6,5730559A09Rik|AC|ACPL1|AU022842|mPA|mPACPL1,"acid phosphatase 6, lysophosphatidic",MitoCarta3.0,"literature, APEX_IMS, targetP signal, mito protein domain, MS/MS++",IMS,Metabolism > Lipid metabolism > Phospholipid metabolism,Tmito,6.6106,0.042,1.0,"literature, APEX_IMS, targetP signal, mito protein domain, MS/MS++",ENSMUSG00000028093,Q8BP40,418.0,4.0,SharedDomain,2.0,,NoMitoHomolog,NoHomolog,50-75pure,chr3,97158776.0,97176576.0,11.0,20.0,186.0,3630000000.0,64.0,"cerebrum, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis",8.1,,,7.8,8.7,8.3,,7.5,8.8,9.1,8.6,7.6,8.2,8.4,,66659,True,[]
ENSMUSG00000028140,ENSMUSG00000028140,Mrpl9,1216.763354,0.667291927,0.121005916,5.51453972,3.5e-08,4.73e-07,"7,45631191",up,ENSMUSG00000028140,Mrpl9,MRPL9,78523.0,65005.0,Mrpl9,8030480E20Rik|AA409733|C330013D18Rik|L9mt,mitochondrial ribosomal protein L9,MitoCarta3.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression+, MS/MS",Matrix,Mitochondrial central dogma > Translation > Mitochondrial ribosome,Tmito,20.3151,0.004,1.0,"literature, APEX_matrix, targetP signal, Rickettsial homolog, mito protein domain, induction, coexpression+, MS/MS",ENSMUSG00000028140,Q99N94,265.0,3.0,SharedDomain,32.0,0.67,NoMitoHomolog,Ortholog,50-75ambig,chr3,94443335.0,94448708.0,14.0,21.0,215.0,4730000000.0,66.0,all 14,8.8,8.6,8.8,8.1,8.7,8.6,8.1,6.7,8.3,8.5,8.7,7.6,8.9,8.2,Mitochondria (Supported),78523,True,"['Mitochondrial ribosome', 'Translation factors']"
ENSMUSG00000028145,ENSMUSG00000028145,Them4,119.5510779,-0.850702547,0.204401519,-4.161918902,3.16e-05,0.000183449,"4,500884423",down,ENSMUSG00000028145,Them4,THEM4,75778.0,117145.0,Them4,2700077M13Rik|4921507I02Rik,thioesterase superfamily member 4,MitoCarta3.0,"literature, APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, induction, MS/MS++",MIM,Metabolism > Lipid metabolism,Tmito,17.4674,0.003,1.0,"literature, APEX_matrix, targetP signal, yeast mito homolog, mito protein domain, induction, MS/MS++",ENSMUSG00000028145,Q3UUI3,230.0,2.0,SharedDomain,3.0,1.4,HomologMitoHighConf,NoHomolog,50-75pure,chr3,94310131.0,94332532.0,11.0,14.0,221.0,10200000000.0,53.0,"cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, placenta, testis",9.3,9.3,9.5,9.1,8.4,8.2,,,6.8,7.3,8.0,,8.0,8.9,,75778,True,[]
ENSMUSG00000028229,ENSMUSG00000028229,Rmdn1,769.1399496,-0.78215276,0.196428884,-3.981862257,6.84e-05,0.00035467,"4,165087384",down,ENSMUSG00000028229,Rmdn1,RMDN1,66302.0,51115.0,Rmdn1,Fam82|Fam82b|RMD-1,regulator of microtubule dynamics 1,MitoCarta3.0,"APEX_IMS, targetP signal+, mito protein domain, induction, coexpression, MS/MS",MOM,0,Tmito,17.6678,0.003,1.0,"APEX_IMS, targetP signal+, mito protein domain, induction, coexpression, MS/MS",ENSMUSG00000028229,Q9DCV4,305.0,1.0,SharedDomain,17.0,2.64,NoMitoHomolog,NoHomolog,50-75ambig,chr4,19575065.0,19606932.0,14.0,20.0,221.0,8080000000.0,54.0,all 14,8.9,8.8,8.8,8.4,8.5,9.2,8.6,8.1,9.1,8.7,8.1,8.8,8.8,8.6,Centrosome (Supported),66302,True,[]
